type	latitude	longitude	altitude (m)	name
T	-15.469653401	-72.178805247	5273.1	
T	-15.469653401	-72.174768539	5169.8	
T	-15.469653401	-72.170731832	4937.8	
T	-15.469653401	-72.166695125	5034.9	
T	-15.469653401	-72.162658417	5353.1	
T	-15.469653401	-72.158621710	5267.9	
T	-15.469653401	-72.154585002	5126.9	
T	-15.469653401	-72.150548295	4901.4	
T	-15.469653401	-72.146511588	4787.6	
T	-15.469653401	-72.142474880	4641.4	
T	-15.469653401	-72.138438173	4574.9	
T	-15.469653401	-72.134401465	4396.1	
T	-15.469653401	-72.130364758	4373.2	
T	-15.469653401	-72.126328050	4614.8	
T	-15.469653401	-72.122291343	4722.0	
T	-15.469653401	-72.118254636	4771.5	
T	-15.469653401	-72.114217928	4949.6	
T	-15.469653401	-72.110181221	5042.2	
T	-15.469653401	-72.106144513	5059.4	
T	-15.469653401	-72.102107806	5069.1	
T	-15.469653401	-72.098071099	5186.5	
T	-15.469653401	-72.094034391	5314.8	
T	-15.469653401	-72.089997684	5161.0	
T	-15.469653401	-72.085960976	5121.6	
T	-15.469653401	-72.081924269	5032.6	
T	-15.469653401	-72.077887561	4980.4	
T	-15.469653401	-72.073850854	4999.3	
T	-15.469653401	-72.069814147	5034.3	
T	-15.469653401	-72.065777439	4959.7	
T	-15.469653401	-72.061740732	4915.5	
T	-15.469653401	-72.057704024	4997.1	
T	-15.469653401	-72.053667317	4981.2	
T	-15.469653401	-72.049630610	4808.8	
T	-15.469653401	-72.045593902	4776.4	
T	-15.469653401	-72.041557195	4750.1	
T	-15.469653401	-72.037520487	4698.1	
T	-15.469653401	-72.033483780	4522.8	
T	-15.469653401	-72.029447073	4428.7	
T	-15.469653401	-72.025410365	4380.4	
T	-15.469653401	-72.021373658	4311.4	
T	-15.469653401	-72.017336950	4290.9	
T	-15.469653401	-72.013300243	4288.8	
T	-15.469653401	-72.009263535	4273.7	
T	-15.469653401	-72.005226828	4255.4	
T	-15.469653401	-72.001190121	4241.2	
T	-15.469653401	-71.997153413	4254.5	
T	-15.469653401	-71.993116706	4353.2	
T	-15.469653401	-71.989079998	4505.0	
T	-15.469653401	-71.985043291	4458.0	
T	-15.469653401	-71.981006584	4369.1	
T	-15.469653401	-71.976969876	4447.4	
T	-15.469653401	-71.972933169	4368.3	
T	-15.469653401	-71.968896461	4405.7	
T	-15.469653401	-71.964859754	4461.0	
T	-15.469653401	-71.960823046	4542.9	
T	-15.469653401	-71.956786339	4568.9	
T	-15.469653401	-71.952749632	4588.4	
T	-15.469653401	-71.948712924	4547.7	
T	-15.469653401	-71.944676217	4554.1	
T	-15.469653401	-71.940639509	4630.5	
T	-15.469653401	-71.936602802	4603.4	
T	-15.466318875	-72.332200129	3719.0	
T	-15.466318875	-72.328163421	3902.1	
T	-15.466318875	-72.324126714	3670.1	
T	-15.466318875	-72.320090006	3618.9	
T	-15.466318875	-72.316053299	3620.3	
T	-15.466318875	-72.312016592	3464.3	
T	-15.466318875	-72.307979884	3442.9	
T	-15.466318875	-72.303943177	3455.9	
T	-15.466318875	-72.299906469	3502.5	
T	-15.466318875	-72.295869762	3611.9	
T	-15.466318875	-72.291833054	3734.1	
T	-15.466318875	-72.287796347	3831.4	
T	-15.466318875	-72.283759640	3943.8	
T	-15.466318875	-72.279722932	4081.8	
T	-15.466318875	-72.275686225	4223.2	
T	-15.466318875	-72.271649517	4132.8	
T	-15.466318875	-72.267612810	3821.9	
T	-15.466318875	-72.263576103	3983.7	
T	-15.466318875	-72.259539395	4325.3	
T	-15.466318875	-72.255502688	4368.1	
T	-15.466318875	-72.251465980	4420.6	
T	-15.466318875	-72.247429273	4449.4	
T	-15.466318875	-72.243392565	4493.4	
T	-15.466318875	-72.239355858	4502.2	
T	-15.466318875	-72.235319151	4549.0	
T	-15.466318875	-72.231282443	4581.8	
T	-15.466318875	-72.227245736	4625.8	
T	-15.466318875	-72.223209028	4621.2	
T	-15.466318875	-72.219172321	4604.7	
T	-15.466318875	-72.215135614	4602.3	
T	-15.466318875	-72.211098906	4645.2	
T	-15.466318875	-72.207062199	4627.6	
T	-15.466318875	-72.203025491	4673.9	
T	-15.466318875	-72.198988784	4864.5	
T	-15.466318875	-72.194952077	5112.6	
T	-15.466318875	-72.190915369	5050.2	
T	-15.466318875	-72.186878662	4945.0	
T	-15.466318875	-72.182841954	4985.5	
T	-15.466318875	-72.178805247	5176.2	
T	-15.466318875	-72.174768539	5259.9	
T	-15.466318875	-72.170731832	5171.1	
T	-15.466318875	-72.166695125	5025.7	
T	-15.466318875	-72.162658417	5142.6	
T	-15.466318875	-72.158621710	5302.9	
T	-15.466318875	-72.154585002	5186.4	
T	-15.466318875	-72.150548295	4924.0	
T	-15.466318875	-72.146511588	4822.7	
T	-15.466318875	-72.142474880	4789.7	
T	-15.466318875	-72.138438173	4683.0	
T	-15.466318875	-72.134401465	4452.3	
T	-15.466318875	-72.130364758	4361.4	
T	-15.466318875	-72.126328050	4671.8	
T	-15.466318875	-72.122291343	4816.1	
T	-15.466318875	-72.118254636	4910.7	
T	-15.466318875	-72.114217928	5013.8	
T	-15.466318875	-72.110181221	5171.9	
T	-15.466318875	-72.106144513	5238.8	
T	-15.466318875	-72.102107806	5294.2	
T	-15.466318875	-72.098071099	5301.1	
T	-15.466318875	-72.094034391	5142.7	
T	-15.466318875	-72.089997684	5157.8	
T	-15.466318875	-72.085960976	5045.0	
T	-15.466318875	-72.081924269	5070.5	
T	-15.466318875	-72.077887561	4982.3	
T	-15.466318875	-72.073850854	4975.9	
T	-15.466318875	-72.069814147	4992.3	
T	-15.466318875	-72.065777439	4958.5	
T	-15.466318875	-72.061740732	4984.1	
T	-15.466318875	-72.057704024	5110.1	
T	-15.466318875	-72.053667317	5004.2	
T	-15.466318875	-72.049630610	4896.3	
T	-15.466318875	-72.045593902	4830.0	
T	-15.466318875	-72.041557195	4736.2	
T	-15.466318875	-72.037520487	4673.0	
T	-15.466318875	-72.033483780	4578.7	
T	-15.466318875	-72.029447073	4506.8	
T	-15.466318875	-72.025410365	4435.5	
T	-15.466318875	-72.021373658	4319.3	
T	-15.466318875	-72.017336950	4296.7	
T	-15.466318875	-72.013300243	4277.9	
T	-15.466318875	-72.009263535	4265.8	
T	-15.466318875	-72.005226828	4255.6	
T	-15.466318875	-72.001190121	4240.8	
T	-15.466318875	-71.997153413	4239.7	
T	-15.466318875	-71.993116706	4330.0	
T	-15.466318875	-71.989079998	4471.3	
T	-15.466318875	-71.985043291	4655.4	
T	-15.466318875	-71.981006584	4616.1	
T	-15.466318875	-71.976969876	4607.6	
T	-15.466318875	-71.972933169	4511.7	
T	-15.466318875	-71.968896461	4562.8	
T	-15.466318875	-71.964859754	4531.5	
T	-15.466318875	-71.960823046	4565.3	
T	-15.466318875	-71.956786339	4607.7	
T	-15.466318875	-71.952749632	4627.1	
T	-15.466318875	-71.948712924	4634.6	
T	-15.466318875	-71.944676217	4649.1	
T	-15.466318875	-71.940639509	4662.2	
T	-15.466318875	-71.936602802	4738.0	
T	-15.462984348	-72.332200129	3875.6	
T	-15.462984348	-72.328163421	4000.0	
T	-15.462984348	-72.324126714	3906.7	
T	-15.462984348	-72.320090006	3849.5	
T	-15.462984348	-72.316053299	3728.9	
T	-15.462984348	-72.312016592	3635.8	
T	-15.462984348	-72.307979884	3534.6	
T	-15.462984348	-72.303943177	3522.7	
T	-15.462984348	-72.299906469	3593.9	
T	-15.462984348	-72.295869762	3566.9	
T	-15.462984348	-72.291833054	3707.9	
T	-15.462984348	-72.287796347	3849.0	
T	-15.462984348	-72.283759640	3924.0	
T	-15.462984348	-72.279722932	4080.0	
T	-15.462984348	-72.275686225	4237.1	
T	-15.462984348	-72.271649517	4202.5	
T	-15.462984348	-72.267612810	3948.1	
T	-15.462984348	-72.263576103	4070.9	
T	-15.462984348	-72.259539395	4406.6	
T	-15.462984348	-72.255502688	4430.7	
T	-15.462984348	-72.251465980	4500.6	
T	-15.462984348	-72.247429273	4519.9	
T	-15.462984348	-72.243392565	4561.0	
T	-15.462984348	-72.239355858	4577.1	
T	-15.462984348	-72.235319151	4581.9	
T	-15.462984348	-72.231282443	4618.2	
T	-15.462984348	-72.227245736	4663.7	
T	-15.462984348	-72.223209028	4655.9	
T	-15.462984348	-72.219172321	4615.4	
T	-15.462984348	-72.215135614	4633.9	
T	-15.462984348	-72.211098906	4631.4	
T	-15.462984348	-72.207062199	4673.8	
T	-15.462984348	-72.203025491	4711.2	
T	-15.462984348	-72.198988784	4775.3	
T	-15.462984348	-72.194952077	4967.7	
T	-15.462984348	-72.190915369	5011.1	
T	-15.462984348	-72.186878662	5116.7	
T	-15.462984348	-72.182841954	4997.5	
T	-15.462984348	-72.178805247	5061.8	
T	-15.462984348	-72.174768539	5430.7	
T	-15.462984348	-72.170731832	5536.3	
T	-15.462984348	-72.166695125	5388.3	
T	-15.462984348	-72.162658417	5236.6	
T	-15.462984348	-72.158621710	5129.0	
T	-15.462984348	-72.154585002	5096.6	
T	-15.462984348	-72.150548295	5013.4	
T	-15.462984348	-72.146511588	4899.3	
T	-15.462984348	-72.142474880	4728.3	
T	-15.462984348	-72.138438173	4591.4	
T	-15.462984348	-72.134401465	4497.3	
T	-15.462984348	-72.130364758	4429.8	
T	-15.462984348	-72.126328050	4567.9	
T	-15.462984348	-72.122291343	4692.7	
T	-15.462984348	-72.118254636	4878.2	
T	-15.462984348	-72.114217928	5046.1	
T	-15.462984348	-72.110181221	5278.0	
T	-15.462984348	-72.106144513	5295.2	
T	-15.462984348	-72.102107806	5176.5	
T	-15.462984348	-72.098071099	5146.6	
T	-15.462984348	-72.094034391	5045.4	
T	-15.462984348	-72.089997684	5003.7	
T	-15.462984348	-72.085960976	4962.9	
T	-15.462984348	-72.081924269	4955.3	
T	-15.462984348	-72.077887561	4914.3	
T	-15.462984348	-72.073850854	4952.3	
T	-15.462984348	-72.069814147	4918.8	
T	-15.462984348	-72.065777439	4947.3	
T	-15.462984348	-72.061740732	5042.6	
T	-15.462984348	-72.057704024	5030.3	
T	-15.462984348	-72.053667317	4932.7	
T	-15.462984348	-72.049630610	4861.4	
T	-15.462984348	-72.045593902	4722.9	
T	-15.462984348	-72.041557195	4676.9	
T	-15.462984348	-72.037520487	4579.4	
T	-15.462984348	-72.033483780	4531.8	
T	-15.462984348	-72.029447073	4414.1	
T	-15.462984348	-72.025410365	4368.1	
T	-15.462984348	-72.021373658	4323.7	
T	-15.462984348	-72.017336950	4295.9	
T	-15.462984348	-72.013300243	4269.9	
T	-15.462984348	-72.009263535	4248.9	
T	-15.462984348	-72.005226828	4223.3	
T	-15.462984348	-72.001190121	4213.5	
T	-15.462984348	-71.997153413	4227.7	
T	-15.462984348	-71.993116706	4252.9	
T	-15.462984348	-71.989079998	4369.0	
T	-15.462984348	-71.985043291	4545.0	
T	-15.462984348	-71.981006584	4666.8	
T	-15.462984348	-71.976969876	4708.6	
T	-15.462984348	-71.972933169	4679.7	
T	-15.462984348	-71.968896461	4665.5	
T	-15.462984348	-71.964859754	4616.6	
T	-15.462984348	-71.960823046	4608.6	
T	-15.462984348	-71.956786339	4625.9	
T	-15.462984348	-71.952749632	4649.3	
T	-15.462984348	-71.948712924	4703.4	
T	-15.462984348	-71.944676217	4752.8	
T	-15.462984348	-71.940639509	4793.2	
T	-15.462984348	-71.936602802	4846.1	
T	-15.459649822	-72.332200129	3921.1	
T	-15.459649822	-72.328163421	3970.1	
T	-15.459649822	-72.324126714	4051.1	
T	-15.459649822	-72.320090006	4011.5	
T	-15.459649822	-72.316053299	3929.6	
T	-15.459649822	-72.312016592	3786.3	
T	-15.459649822	-72.307979884	3729.2	
T	-15.459649822	-72.303943177	3721.3	
T	-15.459649822	-72.299906469	3726.3	
T	-15.459649822	-72.295869762	3676.3	
T	-15.459649822	-72.291833054	3664.2	
T	-15.459649822	-72.287796347	3779.4	
T	-15.459649822	-72.283759640	3921.0	
T	-15.459649822	-72.279722932	4091.2	
T	-15.459649822	-72.275686225	4243.2	
T	-15.459649822	-72.271649517	4363.7	
T	-15.459649822	-72.267612810	4052.9	
T	-15.459649822	-72.263576103	4128.5	
T	-15.459649822	-72.259539395	4462.0	
T	-15.459649822	-72.255502688	4464.5	
T	-15.459649822	-72.251465980	4521.5	
T	-15.459649822	-72.247429273	4564.5	
T	-15.459649822	-72.243392565	4617.7	
T	-15.459649822	-72.239355858	4626.6	
T	-15.459649822	-72.235319151	4645.2	
T	-15.459649822	-72.231282443	4724.8	
T	-15.459649822	-72.227245736	4699.7	
T	-15.459649822	-72.223209028	4671.6	
T	-15.459649822	-72.219172321	4634.8	
T	-15.459649822	-72.215135614	4663.9	
T	-15.459649822	-72.211098906	4639.3	
T	-15.459649822	-72.207062199	4637.4	
T	-15.459649822	-72.203025491	4722.8	
T	-15.459649822	-72.198988784	4756.5	
T	-15.459649822	-72.194952077	4816.7	
T	-15.459649822	-72.190915369	5039.4	
T	-15.459649822	-72.186878662	5087.5	
T	-15.459649822	-72.182841954	5149.9	
T	-15.459649822	-72.178805247	5122.8	
T	-15.459649822	-72.174768539	5265.0	
T	-15.459649822	-72.170731832	5337.8	
T	-15.459649822	-72.166695125	5444.5	
T	-15.459649822	-72.162658417	5299.4	
T	-15.459649822	-72.158621710	5130.1	
T	-15.459649822	-72.154585002	4997.7	
T	-15.459649822	-72.150548295	4921.9	
T	-15.459649822	-72.146511588	4783.0	
T	-15.459649822	-72.142474880	4693.1	
T	-15.459649822	-72.138438173	4778.6	
T	-15.459649822	-72.134401465	4612.3	
T	-15.459649822	-72.130364758	4466.0	
T	-15.459649822	-72.126328050	4616.7	
T	-15.459649822	-72.122291343	4738.2	
T	-15.459649822	-72.118254636	4899.0	
T	-15.459649822	-72.114217928	5067.6	
T	-15.459649822	-72.110181221	5224.6	
T	-15.459649822	-72.106144513	5234.7	
T	-15.459649822	-72.102107806	5117.4	
T	-15.459649822	-72.098071099	5045.3	
T	-15.459649822	-72.094034391	4999.8	
T	-15.459649822	-72.089997684	4968.7	
T	-15.459649822	-72.085960976	4956.3	
T	-15.459649822	-72.081924269	4921.2	
T	-15.459649822	-72.077887561	4911.8	
T	-15.459649822	-72.073850854	4891.1	
T	-15.459649822	-72.069814147	4825.7	
T	-15.459649822	-72.065777439	4900.5	
T	-15.459649822	-72.061740732	4988.5	
T	-15.459649822	-72.057704024	4933.0	
T	-15.459649822	-72.053667317	4800.3	
T	-15.459649822	-72.049630610	4691.4	
T	-15.459649822	-72.045593902	4609.5	
T	-15.459649822	-72.041557195	4551.8	
T	-15.459649822	-72.037520487	4439.3	
T	-15.459649822	-72.033483780	4414.9	
T	-15.459649822	-72.029447073	4422.2	
T	-15.459649822	-72.025410365	4378.7	
T	-15.459649822	-72.021373658	4335.0	
T	-15.459649822	-72.017336950	4311.8	
T	-15.459649822	-72.013300243	4278.6	
T	-15.459649822	-72.009263535	4264.0	
T	-15.459649822	-72.005226828	4253.7	
T	-15.459649822	-72.001190121	4190.9	
T	-15.459649822	-71.997153413	4218.5	
T	-15.459649822	-71.993116706	4241.1	
T	-15.459649822	-71.989079998	4307.0	
T	-15.459649822	-71.985043291	4416.2	
T	-15.459649822	-71.981006584	4489.4	
T	-15.459649822	-71.976969876	4568.1	
T	-15.459649822	-71.972933169	4654.0	
T	-15.459649822	-71.968896461	4767.0	
T	-15.459649822	-71.964859754	4728.6	
T	-15.459649822	-71.960823046	4642.5	
T	-15.459649822	-71.956786339	4662.0	
T	-15.459649822	-71.952749632	4690.4	
T	-15.459649822	-71.948712924	4788.0	
T	-15.459649822	-71.944676217	4863.8	
T	-15.459649822	-71.940639509	4857.0	
T	-15.459649822	-71.936602802	4882.5	
T	-15.456315295	-72.332200129	3871.4	
T	-15.456315295	-72.328163421	3935.6	
T	-15.456315295	-72.324126714	4006.0	
T	-15.456315295	-72.320090006	4045.4	
T	-15.456315295	-72.316053299	4093.6	
T	-15.456315295	-72.312016592	4040.0	
T	-15.456315295	-72.307979884	3981.2	
T	-15.456315295	-72.303943177	3863.9	
T	-15.456315295	-72.299906469	3775.6	
T	-15.456315295	-72.295869762	3835.7	
T	-15.456315295	-72.291833054	3846.0	
T	-15.456315295	-72.287796347	3778.1	
T	-15.456315295	-72.283759640	3928.8	
T	-15.456315295	-72.279722932	4078.7	
T	-15.456315295	-72.275686225	4247.6	
T	-15.456315295	-72.271649517	4405.9	
T	-15.456315295	-72.267612810	4152.7	
T	-15.456315295	-72.263576103	4130.3	
T	-15.456315295	-72.259539395	4424.5	
T	-15.456315295	-72.255502688	4520.2	
T	-15.456315295	-72.251465980	4568.7	
T	-15.456315295	-72.247429273	4594.2	
T	-15.456315295	-72.243392565	4638.4	
T	-15.456315295	-72.239355858	4674.0	
T	-15.456315295	-72.235319151	4717.5	
T	-15.456315295	-72.231282443	4839.8	
T	-15.456315295	-72.227245736	4766.1	
T	-15.456315295	-72.223209028	4692.2	
T	-15.456315295	-72.219172321	4666.3	
T	-15.456315295	-72.215135614	4648.3	
T	-15.456315295	-72.211098906	4690.0	
T	-15.456315295	-72.207062199	4635.9	
T	-15.456315295	-72.203025491	4681.1	
T	-15.456315295	-72.198988784	4750.1	
T	-15.456315295	-72.194952077	4779.8	
T	-15.456315295	-72.190915369	4868.5	
T	-15.456315295	-72.186878662	4911.6	
T	-15.456315295	-72.182841954	4984.0	
T	-15.456315295	-72.178805247	5050.0	
T	-15.456315295	-72.174768539	5115.7	
T	-15.456315295	-72.170731832	5152.2	
T	-15.456315295	-72.166695125	5139.0	
T	-15.456315295	-72.162658417	5214.2	
T	-15.456315295	-72.158621710	5042.0	
T	-15.456315295	-72.154585002	4938.0	
T	-15.456315295	-72.150548295	4873.7	
T	-15.456315295	-72.146511588	4784.5	
T	-15.456315295	-72.142474880	4929.6	
T	-15.456315295	-72.138438173	4815.9	
T	-15.456315295	-72.134401465	4771.2	
T	-15.456315295	-72.130364758	4520.4	
T	-15.456315295	-72.126328050	4633.5	
T	-15.456315295	-72.122291343	4868.7	
T	-15.456315295	-72.118254636	4977.4	
T	-15.456315295	-72.114217928	5119.9	
T	-15.456315295	-72.110181221	5353.3	
T	-15.456315295	-72.106144513	5311.5	
T	-15.456315295	-72.102107806	5127.8	
T	-15.456315295	-72.098071099	5045.3	
T	-15.456315295	-72.094034391	5019.0	
T	-15.456315295	-72.089997684	5028.2	
T	-15.456315295	-72.085960976	5055.6	
T	-15.456315295	-72.081924269	5085.2	
T	-15.456315295	-72.077887561	4998.6	
T	-15.456315295	-72.073850854	4963.1	
T	-15.456315295	-72.069814147	4804.4	
T	-15.456315295	-72.065777439	4755.8	
T	-15.456315295	-72.061740732	4873.4	
T	-15.456315295	-72.057704024	4780.7	
T	-15.456315295	-72.053667317	4633.0	
T	-15.456315295	-72.049630610	4482.4	
T	-15.456315295	-72.045593902	4446.3	
T	-15.456315295	-72.041557195	4435.0	
T	-15.456315295	-72.037520487	4463.3	
T	-15.456315295	-72.033483780	4467.7	
T	-15.456315295	-72.029447073	4428.1	
T	-15.456315295	-72.025410365	4412.6	
T	-15.456315295	-72.021373658	4349.7	
T	-15.456315295	-72.017336950	4315.1	
T	-15.456315295	-72.013300243	4266.8	
T	-15.456315295	-72.009263535	4260.3	
T	-15.456315295	-72.005226828	4247.7	
T	-15.456315295	-72.001190121	4191.2	
T	-15.456315295	-71.997153413	4200.6	
T	-15.456315295	-71.993116706	4235.6	
T	-15.456315295	-71.989079998	4295.5	
T	-15.456315295	-71.985043291	4369.4	
T	-15.456315295	-71.981006584	4373.0	
T	-15.456315295	-71.976969876	4448.4	
T	-15.456315295	-71.972933169	4600.7	
T	-15.456315295	-71.968896461	4746.6	
T	-15.456315295	-71.964859754	4817.1	
T	-15.456315295	-71.960823046	4723.5	
T	-15.456315295	-71.956786339	4765.5	
T	-15.456315295	-71.952749632	4767.3	
T	-15.456315295	-71.948712924	4806.9	
T	-15.456315295	-71.944676217	4983.7	
T	-15.456315295	-71.940639509	5004.9	
T	-15.456315295	-71.936602802	4935.3	
T	-15.452980769	-72.332200129	3862.4	
T	-15.452980769	-72.328163421	3908.5	
T	-15.452980769	-72.324126714	3986.3	
T	-15.452980769	-72.320090006	4065.7	
T	-15.452980769	-72.316053299	4130.5	
T	-15.452980769	-72.312016592	4189.2	
T	-15.452980769	-72.307979884	4146.3	
T	-15.452980769	-72.303943177	4000.3	
T	-15.452980769	-72.299906469	3940.9	
T	-15.452980769	-72.295869762	3953.4	
T	-15.452980769	-72.291833054	4071.2	
T	-15.452980769	-72.287796347	3954.6	
T	-15.452980769	-72.283759640	3951.8	
T	-15.452980769	-72.279722932	4108.0	
T	-15.452980769	-72.275686225	4248.8	
T	-15.452980769	-72.271649517	4441.2	
T	-15.452980769	-72.267612810	4363.4	
T	-15.452980769	-72.263576103	4298.6	
T	-15.452980769	-72.259539395	4290.4	
T	-15.452980769	-72.255502688	4360.7	
